50224,'50224-Eldred Schamberger',191,'4.1','Entire Home','Paris',38,false'
50225,'50225-Dorcas Robel',131,'4.2','Shared Room','New York',14,false'
50226,'50226-Frankie Schultz',52,'3.5','Entire Home','Houston',109,true'
50227,'50227-Karl Rempel',99,'3.2','Private Room','Austin',111,true'
50228,'50228-Ms. Sterling Hansen',115,'1.5','Private Room','Austin',17,false'
50229,'50229-Laury Cole',64,'3.3','Entire Home','San Francisco',112,false'
50230,'50230-Viviane Hackett MD',61,'2.6','Private Room','San Francisco',113,true'
50231,'50231-Dorcas Aufderhar',111,'2.7','Private Room','Boston',52,true'
50232,'50232-Braeden Gibson',85,'2.3','Entire Home','Paris',5,true'
50233,'50233-Blaze Bogan',122,'0.8','Shared Room','Seattle',33,false'
50234,'50234-Jaquan Jones',192,'0.9','Shared Room','Seattle',16,true'
50235,'50235-Forest Ortiz',187,'3.5','Private Room','San Francisco',41,false'
50236,'50236-Miss Adrain Hegmann',67,'3.7','Shared Room','New York',65,false'
50237,'50237-Zora Witting',95,'1.1','Shared Room','Boston',63,true'
50238,'50238-Mr. Eric Mills',161,'3.9','Entire Home','Boston',12,true'
50239,'50239-Wade Kunze',95,'2.4','Shared Room','Boston',14,true'
50240,'50240-Vince Hansen PhD',70,'3.7','Entire Home','Boston',102,true'
50241,'50241-Paige Green',172,'0.9','Shared Room','Boston',70,true'
50242,'50242-Mrs. Katelin Sipes',85,'4.5','Shared Room','Paris',91,true'
50243,'50243-Holden Lindgren',174,'3.8','Entire Home','Los Angeles',23,false'
50244,'50244-Karen Hudson',127,'0.1','Private Room','Los Angeles',47,false'
50245,'50245-Matilde Bashirian MD',76,'3.4','Shared Room','Austin',110,true'
50246,'50246-Mose Durgan Jr.',178,'2.5','Shared Room','Boston',64,true'
50247,'50247-Jeffrey Kautzer',151,'2.6','Shared Room','Paris',92,true'
50248,'50248-Peyton Collins',142,'2.5','Shared Room','Paris',37,false'
50249,'50249-Andre Bechtelar',159,'4.0','Entire Home','Austin',56,true'
50250,'50250-Miss Laila Bosco',190,'3.9','Private Room','Austin',28,true'
50251,'50251-Ova Wolff',82,'4.9','Entire Home','Austin',69,false'
50252,'50252-Mikel Rodriguez',146,'2.7','Private Room','New York',11,true'
50253,'50253-Chet Stokes',65,'3.9','Shared Room','Austin',110,false'
50254,'50254-Ayden Conroy',187,'4.8','Shared Room','Houston',74,false'
50255,'50255-Royce Murazik',163,'4.7','Private Room','Boston',17,true'
50256,'50256-Lorena Wisoky',136,'4.8','Private Room','Paris',37,false'
50257,'50257-Vida Heller',141,'1.2','Private Room','Los Angeles',8,true'
50258,'50258-Mekhi Abshire DVM',174,'1.1','Entire Home','Paris',50,false'
50259,'50259-Carolyne Runolfsdottir',108,'0.3','Private Room','New York',84,true'
50260,'50260-Gretchen Ziemann',68,'2.4','Entire Home','San Francisco',105,true'
50261,'50261-Tiffany Abshire DVM',69,'4.4','Private Room','Houston',69,false'
50262,'50262-Brenden Smitham',75,'3.9','Shared Room','Seattle',27,false'
50263,'50263-Aaron Conn II',76,'4.9','Private Room','Seattle',115,false'
50264,'50264-Walton Borer',50,'2.0','Entire Home','Houston',13,false'
50265,'50265-Beverly Bosco',182,'1.7','Private Room','Los Angeles',77,false'
50266,'50266-Sam Metz IV',96,'0.8','Shared Room','Seattle',112,true'
50267,'50267-Autumn Stark',152,'3.7','Shared Room','New York',4,false'
50268,'50268-Troy Graham',177,'4.2','Shared Room','Boston',18,true'
50269,'50269-Casey Mertz',150,'1.9','Private Room','Paris',73,true'
50270,'50270-Heber Treutel',191,'1.8','Shared Room','Seattle',0,false'
50271,'50271-Dr. Werner Wilkinson',92,'4.7','Private Room','Austin',117,false'
50272,'50272-Elisha Walsh',163,'2.2','Entire Home','Houston',60,true'
50273,'50273-Dusty Bins',188,'0.7','Entire Home','Los Angeles',36,false'
50274,'50274-Ms. Ena D''Amore',164,'1.5','Private Room','Paris',80,true'
