30134,'30134-Dixie Terry',119,'4.6','Entire Home','Seattle',109,false'
30135,'30135-Jennifer Halvorson',66,'3.6','Entire Home','San Francisco',48,true'
30136,'30136-Napoleon Mosciski',105,'4.1','Shared Room','San Francisco',80,false'
30137,'30137-Bertha Welch',147,'4.6','Private Room','San Francisco',110,false'
30138,'30138-Mossie Schaefer',89,'2.9','Shared Room','New York',64,false'
30139,'30139-Ellis Ebert',192,'4.5','Shared Room','Austin',102,false'
30140,'30140-Jakayla Zulauf DVM',179,'2.9','Private Room','Seattle',84,true'
30141,'30141-Rossie Waters IV',54,'0.2','Entire Home','San Francisco',49,true'
30142,'30142-Finn Stanton',125,'4.1','Private Room','Los Angeles',52,true'
30143,'30143-Murphy Kuhic',51,'4.1','Entire Home','Paris',100,true'
30144,'30144-Luciano Wuckert',79,'3.6','Shared Room','New York',46,false'
30145,'30145-Kelley Daugherty',189,'0.5','Shared Room','Austin',89,true'
30146,'30146-Thad Grady',98,'4.7','Entire Home','Paris',3,false'
30147,'30147-Rylan Corwin',82,'3.0','Private Room','Paris',41,false'
30148,'30148-Maryse Huel',158,'1.8','Entire Home','Houston',76,false'
30149,'30149-Khalil Konopelski',60,'0.5','Shared Room','Houston',5,false'
30150,'30150-Myrl Glover',90,'0.7','Entire Home','Boston',52,false'
30151,'30151-Bernard Reilly DVM',180,'4.3','Shared Room','Seattle',99,false'
30152,'30152-Valentin Heathcote',60,'2.2','Private Room','Los Angeles',49,true'
30153,'30153-Kenny DuBuque',164,'3.3','Private Room','Seattle',18,true'
30154,'30154-Martine Hagenes',160,'1.7','Entire Home','Paris',96,false'
30155,'30155-Shakira Witting',78,'4.1','Shared Room','San Francisco',7,true'
30156,'30156-Annalise Gerhold',153,'2.6','Entire Home','Austin',54,false'
30157,'30157-Fidel Runolfsson',183,'2.7','Shared Room','Seattle',75,false'
30158,'30158-Louvenia Schaefer',80,'4.9','Entire Home','Boston',77,false'
30159,'30159-Imelda Ondricka',71,'3.7','Private Room','Austin',95,false'
30160,'30160-Gia Douglas',155,'0.6','Shared Room','Los Angeles',79,true'
30161,'30161-Maximillia Lesch',185,'0.4','Private Room','Boston',16,false'
30162,'30162-Mr. Oren Wehner',142,'4.3','Entire Home','San Francisco',76,false'
30163,'30163-Madalyn Blanda',173,'3.3','Entire Home','New York',100,false'
30164,'30164-Favian Konopelski',57,'0.3','Private Room','San Francisco',45,false'
30165,'30165-Josiane Schneider',184,'3.6','Private Room','Houston',20,false'
30166,'30166-Verla Bahringer',83,'4.8','Entire Home','New York',19,false'
30167,'30167-Mabel Schmitt',143,'3.7','Private Room','Houston',29,false'
30168,'30168-Mrs. Rebeca Harvey',150,'2.9','Private Room','Seattle',6,true'
30169,'30169-Geovany Hamill',134,'1.9','Entire Home','Los Angeles',84,true'
30170,'30170-Emelie Powlowski V',77,'4.9','Private Room','Los Angeles',75,true'
30171,'30171-Jenifer Hansen II',142,'0.8','Shared Room','Seattle',38,true'
30172,'30172-Mrs. Lavern Schimmel',146,'1.3','Private Room','Houston',72,true'
30173,'30173-Nora Stokes Jr.',80,'2.7','Entire Home','Seattle',90,false'
30174,'30174-Margaret Monahan',117,'2.4','Private Room','Houston',114,false'
30175,'30175-Tillman Rice',179,'2.4','Entire Home','Seattle',2,false'
30176,'30176-Mr. Delphine Rice',51,'1.8','Entire Home','New York',112,true'
30177,'30177-Jared Abshire',173,'3.7','Entire Home','Houston',115,true'
